DTXSID,SMILES
DTXSID40457993,FC(Cl)(Cl)C(F)(F)c1ccccc1
DTXSID40459518,FC1(F)C(Cl)=C(Cl)C(F)(Cl)C1(F)F
DTXSID40460361,O=C(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F
DTXSID40461050,NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)Cl
DTXSID40462643,O=C(F)C1(F)OC(F)(F)OC1(F)F
DTXSID40464208,OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)C(F)(F)F
DTXSID40464965,O=c1oc(=O)n(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2ccccc12
DTXSID40466747,C=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40474908,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1
DTXSID40475819,Cc1cc2nc(C(F)(F)C(F)(F)F)[nH]c2cc1C
DTXSID40475879,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI
DTXSID40476962,FC1(F)c2ccccc2-c2ccccc2C1(F)F
DTXSID40500731,FC(F)(Cl)C(F)(F)C1(F)OC1(F)F
DTXSID40501187,FC(F)(F)C1(F)OC1(F)C(F)(F)F
DTXSID40501349,FC1=C(C2(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F
DTXSID40502856,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1
DTXSID40504259,N#CC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
DTXSID40505842,CCN(CC)C(F)(F)C(F)(F)F
DTXSID40505882,O=C(C(=C(F)F)C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID40507265,O=[N+]([O-])C1=C(F)C(F)(F)C(F)(F)C(F)(Br)C1(F)F
DTXSID40507664,FCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40508338,CCOP(=O)(OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40508474,CC(=O)C(F)(C(F)(F)F)C(F)(F)F
DTXSID40508893,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1
DTXSID40510794,O=C(C(F)(F)C(F)(F)F)C(Cl)(C(F)(F)F)C(F)(F)F
DTXSID40511569,FC(F)(F)N(C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID40511706,CC(C)(C)OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40512036,COc1ccc(C(F)(F)C(F)(F)F)cc1
DTXSID4051372,O=P(O)(O)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
DTXSID40515507,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)CCI
DTXSID40515522,O=C=NC(F)(C(F)(F)F)C(F)(F)F
DTXSID40516670,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F
DTXSID40518139,CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40520070,FC(F)=NC(F)(F)C(F)(Cl)Cl
DTXSID40520378,C=CCC(F)(Cl)C(F)(F)Cl
DTXSID40521305,CC(C)COP(=O)(OCC(C)C)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40521320,O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I
DTXSID40522413,COC(O)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40524775,O=C(O)C(F)(F)C(F)(F)Oc1c(F)c(F)c(F)c(F)c1F
DTXSID40525020,Fc1c(F)c(F)c2c(c1F)C(F)(F)C(F)(Br)C2(Cl)Cl
DTXSID40526456,O=C(NO)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40526476,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40527009,O=C(O)C(F)(F)OC(F)(F)C(F)(F)S(=O)(=O)O
DTXSID40527448,CCN(CC)CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40528359,FC(F)C(F)(Cc1ccccc1)C(F)(F)F
DTXSID40529604,O=S(=O)(CC(Sc1ccccc1)c1ccco1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40529609,CC(=O)C(C(C)=O)C(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccco1
DTXSID40531247,FC(F)(F)N1C(F)(F)N(C(F)(F)F)C(F)(F)C1(F)F
DTXSID40533882,FC(F)(F)C(F)(CC(I)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID40534793,FC(F)(F)NC(F)(F)C(F)(F)F
DTXSID40540213,COc1ccc(OC)c(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID40542353,O=P(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40542590,FC(F)(F)N(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40542616,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F
DTXSID40542999,FC(F)(F)C(F)(F)[Te]C(F)(F)C(F)(F)F
DTXSID40543663,COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)F)o1
DTXSID40544094,O=C(OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40544291,[N-]=[N+]=NC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(=O)F
DTXSID40544670,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)(Cl)Cl
DTXSID40545622,OCCCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40546710,O=C(O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O
DTXSID40548411,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40548577,FC1(F)C2CN=NC2C1(F)F
DTXSID40549504,CCCCCC(=O)C(F)(F)C(F)(F)F
DTXSID40552018,FC(F)(F)OC(OC(F)(F)F)(OC(F)(F)F)OC(F)(F)F
DTXSID40553323,COc1ccc2c(C(=O)O)cccc2c1C(F)(F)C(F)(F)F
DTXSID40557609,[N-]=[N+]=NCCC(F)(F)C(F)(F)F
DTXSID40561004,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F
DTXSID40566155,OCCOCC(F)(F)C(F)(F)F
DTXSID40566291,C[SiH2]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40566978,FC(F)(Br)C(F)(Br)C(F)(F)C(F)(F)C1(F)OC1(F)F
DTXSID40567046,C[Si](C)(C)C(Br)CC(F)(Cl)C(F)(F)Br
DTXSID40567687,NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN
DTXSID40568255,FC(F)C(F)(Br)C(F)(Br)C(F)(F)F
DTXSID40568997,O=[N+]([O-])c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID40571648,O=C(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40571880,Cc1ccc2nc(C(F)(F)C(F)(F)C(F)(F)F)ccc2c1
DTXSID40572135,C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40573147,Nc1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40575045,COC(=O)c1cccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID40575181,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)c1ccccc1
DTXSID40575747,Cc1c(C(F)(F)C(F)(F)F)noc1N
DTXSID40578298,O=C(CC(=O)C(F)(F)C(F)(F)F)c1ccc2ccccc2c1
DTXSID40583342,OCc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40584192,CCCCCCCCC[C@H](O)C(F)(F)C(F)(F)F
DTXSID40584995,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40588675,O=C(CC(=O)C(F)(F)C(F)(F)F)c1cccs1
DTXSID40590152,FC(F)(F)C(F)(F)COc1ccc(Br)cn1
DTXSID40591422,OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID40596518,O=CC(F)(C(F)(F)F)C(F)(F)F
DTXSID4059831,C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059833,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O
DTXSID4059835,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059881,COC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059883,O=C(OOC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID4059912,FC(F)(F)C(F)(F)C(F)(F)CI
DTXSID4059914,OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID4059916,O=C(O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059918,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059966,OCC(F)(F)C(F)(F)F
DTXSID4059968,O=C(F)C(F)(F)C(F)(F)F
DTXSID40600245,OCCOCC(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40603731,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12C=CC(CC1)C2
DTXSID40605078,FC(F)(F)COC(F)(F)C(F)(F)Cl
DTXSID40607395,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID4060991,FC(F)=C(F)C(F)=C(F)F
DTXSID40610223,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40611518,O=C(O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40611957,O=C(OOC(=O)C(F)(F)C(F)(F)C(F)F)C(F)(F)C(F)(F)C(F)F
DTXSID40614988,O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F
DTXSID40615894,Fc1c(F)c(F)c(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)c(F)c1F
DTXSID40616609,CC(F)(F)C(F)(F)C(O)(F)F
DTXSID40617035,FC(F)(F)C(F)(F)C(F)(F)C(F)(Br)Br
DTXSID40617252,FC(c1ccc(Br)cc1)C(F)(F)C(F)(F)F
DTXSID40617575,FC(F)(F)C1(F)c2ccccc2CC1(F)F
DTXSID40617691,O=C(N1c2ccccc2Sc2ccccc21)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40627472,CCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4062933,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
DTXSID40631433,CCC(=O)C(C)C(F)(F)C(F)(F)F
DTXSID40631438,CCC(=O)C(C)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40631458,FC1=C(F)C2(F)C(F)(F)C1C(F)(F)C2(F)F
DTXSID40633472,Nc1ccc(C2=C(c3ccc(N)cc3)C(F)(F)C2(F)F)cc1
DTXSID40634686,O=C(C(F)(F)F)C(F)(F)C(F)(Cl)C(F)(F)Cl
DTXSID4063660,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40650447,CC(=O)OCC(F)(F)C(F)(F)F
DTXSID40655199,Cl.N=C(N)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4065949,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID40660107,FC(F)CCCCC(F)(F)COP1(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)=N1
DTXSID40660263,CCCC(CCC)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(CCC)CCC
DTXSID40663113,O=C(O)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(=O)O)C(F)(F)C1(F)F
DTXSID4066389,C=CC(F)(F)C(F)(F)Br
DTXSID40672886,CCC(F)(F)C(F)(F)CCBr
DTXSID40674305,CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4067513,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I
DTXSID4067987,FC(Br)(Br)C(F)(F)C(F)(Br)Br
DTXSID40679875,C=Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40692928,FC(F)(F)C(F)(F)CCC(CCCCCCCCCBr)SC(CCCCCCCCCBr)CCC(F)(F)C(F)(F)F
DTXSID40692943,CN(C)[Si](N(C)C)(N(C)C)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F
DTXSID4069422,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4069501,Cc1ccc(S(=O)(=O)[O-])cc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1
DTXSID40696688,O=C([O-])C(=C(C(=O)[O-])C(F)(C(F)F)C(F)(F)F)C(F)(C(F)F)C(F)(F)F
DTXSID40699730,FC(F)(F)C(F)(OCCCCBr)C(F)(F)F
DTXSID40701160,CCO[Si](OCC)(OCC)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F
DTXSID40702839,C=C(F)C(=O)OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID40703063,Fc1cc(Br)cc(F)c1C(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(c1c(F)cc(Br)cc1F)C(F)(F)F
DTXSID40703083,CN=C(N(C)C)[N+](C)(C)C.[O-]C(F)(F)C(F)(F)F
DTXSID4070322,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
DTXSID40703705,CC(C)CCOC(=O)[C@H](CC(C)C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4070376,C=CC(=O)OCCN(C)S(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4070378,CN(CCC[N+](C)(C)CCC(=O)[O-])S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40706872,FC(F)(F)C(F)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl
DTXSID4070827,C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4070829,C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4070871,CCN(CCC[Si](Cl)(Cl)Cl)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4070875,C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40710035,CSc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)F)cc1
DTXSID4071005,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID40712059,O=C(O)C(O)(F)C(F)(F)F
DTXSID40713526,C1CNCCN1.O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl
DTXSID4071394,CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40728796,O=C(CCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4073120,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40741900,FC(F)(Cl)C(F)(Cl)Oc1ccccc1
DTXSID40746071,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2=C(O)C(F)(F)C(F)(F)C(F)(F)F.CC1(C)[C@H]2CC[C@]1(C)C(=O)C2=C(O)C(F)(F)C(F)(F)C(F)(F)F.CC1(C)[C@H]2CC[C@]1(C)C(=O)C2=C(O)C(F)(F)C(F)(F)C(F)(F)F.[Er]
DTXSID40746197,O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON1C(=O)CCC1=O
DTXSID4074855,O=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID4074932,O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID4075031,FC(Cl)(Cl)C(F)(F)C(Cl)Cl
DTXSID40750734,N#Cc1ccc(OC(=O)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1
DTXSID40750739,COC(=O)C1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1
DTXSID40751660,O=C(Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40752177,O=C(C=Cc1ccccc1)C(F)(F)C(F)(F)F
DTXSID4075245,FC(F)C(F)(F)C(F)(F)C(F)(F)Cl
DTXSID4075297,FC(F)C(F)(F)C(F)(F)F
DTXSID40755522,CCCCCCC(F)(C(F)(F)F)C(F)(F)C(C)(C)O
DTXSID40756059,NS(=O)(=O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40758533,[N-]=[N+]=NC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40758997,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-]
DTXSID40760479,N#CC(F)(F)OC(F)(F)C(F)(F)I
DTXSID40761663,FC(F)(F)C(F)(F)C(F)(F)c1cccnc1C(F)(F)C(F)(F)C(F)(F)F
DTXSID40762352,O=C(C#Cc1ccccc1)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
DTXSID40762776,FC(F)(F)c1oc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F
DTXSID40763208,O=C(Oc1cccc(-c2ccccc2)c1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40763445,CC(C=O)C(F)(F)C(F)(F)F
DTXSID40763561,CC(=O)Nc1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40764391,FC(F)(F)C(F)(F)C#COc1ccccc1
DTXSID40765040,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(I)CCl
DTXSID40765262,CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40766557,COC(=O)C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40767468,FC(F)(F)C(F)(F)COCCCCCCCCCCCS
DTXSID40767605,CCCCC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40772133,O=C(NCCO)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40772138,O.O.O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O
DTXSID40773105,CC(=O)O.OC(I)CC(F)(Cl)C(F)(F)Cl
DTXSID40773241,COCCCC1=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
DTXSID40773625,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO
DTXSID40774435,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40774950,CCCCCCCCCCCCCCCCCCC(CCCCCCCCC(=O)Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40775124,FC(F)C(F)(F)C(F)(F)C(F)(F)C1NCCNCCN1
DTXSID40775760,FC(F)C(F)(F)COC(F)(F)C(F)(F)C(F)(F)F
DTXSID40778938,CC(=O)O.OCC(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40780475,O=C(O)C(F)(F)OC(F)(OC(F)F)C(F)(F)F
DTXSID40780652,FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2nc1C(F)(F)C(F)(F)C(F)(F)F
DTXSID40780879,CC1C(C)C(F)(F)C1(F)F
DTXSID40781765,C=CCNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40781806,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS
DTXSID40785006,O=COC(F)(F)C(F)(F)F
DTXSID40787060,O=C(C(F)(OC(F)(F)F)C(F)(F)F)C(F)(OC(F)(F)F)C(F)(F)F
DTXSID40788890,COCCOCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40791081,OCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40791804,FC(F)(F)C(F)(F)CCc1ccccc1
DTXSID40795347,O=S(=O)(C(=Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40795408,O=P(O)(O)Cc1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40796293,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)(F)[Hg][I]
DTXSID40796596,O=C(Cl)c1ccccc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40797028,C=CC(=O)OCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40797528,CCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40798070,COc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1-c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1OC
DTXSID40798156,COCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID40799229,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(O)(C(F)(F)F)C(F)(F)F
DTXSID40800344,Fc1c(F)c(F)c2c(c1F)OC(F)(C(F)(F)F)C2(F)F
DTXSID40800384,C=CC(=O)Nc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID40804004,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccsc1-c1sccc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40813333,CCN(CC)C(=S)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40816405,FC(F)(c1ccccc1Br)C(F)(F)c1ccccc1Br
DTXSID40817376,FC1(F)OC(F)(F)C(F)(I)OC1(F)F
DTXSID40822162,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccccc1N
DTXSID40822304,CCC(C)c1c([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]c(C(F)(F)C(F)(F)F)nc12
DTXSID40823270,CC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40825830,FC(F)=C(F)OC(F)(F)OC(F)(F)F
