DTXSID,SMILES,umap_1,umap_2,cluster
DTXSID20572299,FC(F)(F)C(F)(C(F)(F)F)P(F)(F)(F)F,-1.2553848,14.680233,1
DTXSID20575043,COC(=O)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1,8.630978,4.688227,1
DTXSID20575402,FC(Cl)(Cl)C(F)(F)OC(Cl)Cl,1.507932,8.505661,1
DTXSID20577062,Oc1ccc(C2(c3ccc(O)cc3)C(F)(F)C(F)(F)C(F)(F)C2(F)F)cc1,10.552281,6.288075,1
DTXSID20577406,FCC(F)(F)C(F)(F)CF,-2.2145767,11.280953,8
DTXSID20577749,FC1(F)Sc2ccc(Br)cc2C1(F)F,15.30214,5.9832807,4
DTXSID20577986,CC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.35080925,-1.6046396,0
DTXSID20578251,COc1nc(OC)c(F)c(SC(F)(F)C(F)(F)F)c1F,11.657424,5.484919,6
DTXSID20579561,CCCCCCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.792756,4.457775,0
DTXSID20579920,CCCSC(Cl)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)F,-0.102115914,12.118286,1
DTXSID20583360,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][SnH]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.9477298,11.299458,1
DTXSID20584837,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOc1nc(Cl)nc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,10.086368,7.8353972,1
DTXSID20590236,FC1(F)CC(c2ccc(Br)cc2)C1(F)F,15.031644,5.701945,4
DTXSID20595367,O=C(O)C1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,1.8720176,0.48287812,0
DTXSID20595822,CC(F)(F)C(C)(F)Cl,-2.1980302,12.447118,1
DTXSID2059859,FC(Br)(Br)Br,-1.9557048,13.08775,1
DTXSID2059930,COC(=O)C(F)(F)C(F)(F)F,0.38648948,-2.317624,0
DTXSID2059980,CCOC(=O)C(F)(F)C(F)(F)F,0.37217963,-1.8284817,0
DTXSID20600263,FCC(F)(Cl)C(F)(F)Cl,-2.1447423,12.346209,1
DTXSID2060331,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,3.0323606,15.222414,1
DTXSID20604605,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,2.742186,-5.5771766,0
DTXSID20605076,FC(OC(F)(F)C(F)(F)Cl)C(F)(F)F,-2.0485318,15.584889,2
DTXSID20605516,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,-0.23551098,-3.7896817,0
DTXSID20606301,FC(F)(c1ccccc1)C(F)(F)c1ccc(Br)cc1,10.650306,6.1843643,1
DTXSID20607131,CC(CCC(=O)O)(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.9874753,1.0264289,0
DTXSID2060965,NC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.14634912,-4.0825467,0
DTXSID2061147,CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.4778774,6.546195,3
DTXSID20613878,COC1=C(OC)C(F)(F)C(F)(F)C1(F)F,3.249078,-4.0496244,0
DTXSID20614603,CS(=O)(=O)c1ccc(OS(=O)(=O)C(F)(F)C(F)(F)F)cc1,8.845571,5.4124346,1
DTXSID20615933,FC(F)=C(F)C(=C(F)F)C(F)(F)F,3.3045073,-5.99946,0
DTXSID2061729,C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.4996853,3.243625,0
DTXSID20617412,FC(Cl)(Cl)C(F)(F)c1cnc(Cl)c(Cl)c1,13.218307,7.072698,4
DTXSID20617533,FC(F)(I)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)I,-1.1933104,16.556858,2
DTXSID20617538,FC(F)C(F)(F)C(F)(F)[C](F)(F)[Hg][C](F)(F)C(F)(F)C(F)(F)C(F)F,2.0580387,14.433613,1
DTXSID20617578,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.1306145,-0.43911064,0
DTXSID20618646,C=CC[Si](CC=C)(CC=C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.980325,-2.1614935,0
DTXSID20619613,C=CC(=O)OC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,4.0659895,-2.5230443,0
DTXSID2062296,FC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,1.6337878,8.37527,1
DTXSID20625517,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.53965,-0.5014456,0
DTXSID20626382,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C1(F)F,2.9623334,15.17379,1
DTXSID20626887,CO[Si](OC)(OC)C(F)(F)C(F)(F)C(F)(F)F,0.18263656,10.686996,1
DTXSID2062747,CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.9966888,7.2198906,1
DTXSID20628003,FC(C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,0.8077434,13.842085,1
DTXSID20629419,CCCc1ccc(C(F)(F)C(F)(F)c2ccc(Br)cc2)cc1,10.523722,6.093606,1
DTXSID20629515,FC(F)(I)CC(F)(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6564924,13.596195,1
DTXSID2063050,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,2.3193965,14.46755,1
DTXSID20631330,Nc1cccc(C(F)(F)C(F)(F)F)c1,15.552323,5.6729527,4
DTXSID20631431,FC(F)(F)C#COC(F)(F)C(F)(F)C(F)(F)F,0.4044146,-3.7005959,0
DTXSID20631436,O=S(Nc1ccc(Cl)cc1)C(F)(F)C(F)(F)F,13.5333605,3.7237785,5
DTXSID2063214,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],4.2694807,5.9869137,1
DTXSID20649455,N#CC(C#N)CC(F)(F)C(F)(F)C(F)(F)C(F)F,-0.21307887,11.253006,1
DTXSID20657656,N#CC(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F)C(F)(F)F,2.6423745,-5.7563024,0
DTXSID2065969,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3.3307245,-0.35335273,0
DTXSID20660049,FC1(F)Cc2cc(Br)ccc2C1(F)F,15.354128,6.0766706,4
DTXSID20660160,OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,7.343927,7.8398733,1
DTXSID2066064,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.089079,0.3469689,0
DTXSID20663070,FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(C(F)(F)F)C(F)(F)F,3.2377381,15.381335,1
DTXSID20667619,CC1(OCC(F)(F)C(F)(F)F)COC1,-0.2966343,10.458739,1
DTXSID20669794,Cc1nc(NCCC[C@H](N)C(=O)O)nc(C)c1O.O=C(O)C(F)(F)C(F)(F)C(F)(F)F.O=C(O)C(F)(F)C(F)(F)C(F)(F)F,11.402449,3.430737,5
DTXSID20672905,OCC(O)COCC(F)(F)C(F)F,-0.26602495,10.375831,1
DTXSID2067327,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.52363497,6.084293,3
DTXSID2067329,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.039244,5.418954,3
DTXSID2067535,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,3.920081,12.02412,1
DTXSID2068557,O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.998897,5.4661455,1
DTXSID2068763,C=C(C)C(=O)OCCC(F)(F)C(F)(F)F,4.9780707,-3.3989706,0
DTXSID2069361,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.028202,0.51825696,0
DTXSID20694127,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I,1.764727,-5.692617,0
DTXSID20694203,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Zn+2],4.353625,6.8208737,1
DTXSID20695972,CCOC(F)(F)C(F)C(F)(F)F,-1.1886832,12.385228,1
DTXSID20697618,FC1(F)C(Cl)=C(OCc2ccccc2)C1(F)F,13.415498,3.333722,5
DTXSID20699379,FC(F)(F)C(F)(Cl)c1ccccc1,15.504849,5.6621265,4
DTXSID20700297,C[Si](C)(C)O[Si](C)(C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,2.6956544,9.565145,1
DTXSID20700459,CCN([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7682911,6.346076,3
DTXSID20701380,CC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.727487,-0.012887697,0
DTXSID2070217,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,8.773806,9.576282,1
DTXSID2070219,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.758611,9.5854435,1
DTXSID2070342,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.3509684,10.440277,1
DTXSID20704896,OCCCCCCCCCSCCCC(F)(F)C(F)(F)F,1.5623158,10.2366295,1
DTXSID2070500,C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.170372,3.3099318,0
DTXSID2070502,CCN(CCC[Si](Cl)(Cl)Cl)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.2621198,6.8983665,3
DTXSID2070504,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],3.9499435,4.7636538,0
DTXSID2070506,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7869573,6.143381,3
DTXSID2070508,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.4585783,3.1918225,0
DTXSID20705782,FC(Oc1ccccc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.607038,3.3605363,5
DTXSID20708738,CCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.5860275,0.7833028,0
DTXSID2070924,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.1962123,7.784296,1
DTXSID20709487,NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,3.0536728,12.990558,1
DTXSID20709780,FC(F)(F)C(F)(F)c1ccc(Br)cc1,15.531315,5.6593313,4
DTXSID20710295,O=C(Cl)c1cc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(C(=O)Cl)c1,11.455007,3.9723387,5
DTXSID20711101,FC(F)=C(F)C(F)(F)C(F)(Cl)C(F)(F)Cl,2.289495,-5.3304873,0
DTXSID2071368,C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.5219436,3.2174234,0
DTXSID20715083,C1CNCCN1.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.329153,0.3118047,0
DTXSID2071655,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.40406218,5.1479297,3
DTXSID2071657,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],3.8662813,4.722584,0
DTXSID2071659,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],3.9996085,4.7906804,0
DTXSID20720238,FC(F)(Br)C(F)(F)Oc1ccc(Br)cc1,15.401323,6.0786943,4
DTXSID2072049,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.OCC[NH2+]CCO,2.0135453,6.0532117,3
DTXSID20721508,C=CC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.0079073,-3.5986009,0
DTXSID20722151,CC(C#N)OC(F)(F)C(F)(F)C(F)CC(F)(F)F,-0.086334735,11.221933,1
DTXSID20724594,CC(C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)ON=C(C#N)c1ccccc1,10.829168,3.5167577,5
DTXSID20725046,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(=C[CH]([SnH3])CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.738537,8.678097,1
DTXSID2072594,CN(C)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.8366349,7.309673,1
DTXSID20726018,OB(O)C(F)(F)C(F)(F)F,-1.6816432,11.864711,1
DTXSID20730539,FC(F)(F)C(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8557389,13.181363,1
DTXSID20731440,FCOC(F)(F)C(F)(F)C(F)(F)F,-0.8473915,12.797118,1
DTXSID2073229,FC1=C(F)C(F)(F)C1(F)F,2.234922,-5.088317,0
DTXSID2073487,OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0996306,11.23041,1
DTXSID2073489,OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.2822266,11.276016,1
DTXSID2073562,FC(F)(F)C(F)(F)Oc1ccc(Br)cc1,15.427673,6.0358157,4
DTXSID2073772,O=C(Nc1cc(Cl)c([N+](=O)[O-])cc1Cl)C(F)(C(F)(F)F)C(F)(F)F,12.022569,3.153351,5
DTXSID2073776,O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,11.576143,3.5708246,5
DTXSID2073778,O=C(Nc1cc(Cl)c(Cl)c(Cl)c1Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,11.632228,5.68744,6
DTXSID2074083,CC(F)(F)C(F)(F)Br,-1.9179274,12.98586,1
DTXSID2074376,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,2.5363152,10.271734,1
DTXSID20746372,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,8.64983,5.714849,1
DTXSID20747480,C[C@]12CC[C@@H]3c4ccc(O)cc4C(=O)[C@@H](CCCCCCCCCSCCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,6.031175,4.914477,0
DTXSID20750732,COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.780224,4.6293335,5
DTXSID20750737,COC(=O)C1CCC(C(F)(F)C(F)(F)C(F)(F)F)CC1,0.8577208,-0.19092327,0
DTXSID2075217,FC1(F)C(F)(F)C(Cl)(Cl)C1(F)F,-2.522097,13.698509,1
DTXSID20752175,CCCCCCC=CC(=O)C(F)(F)C(F)(F)F,1.9805186,-1.7006412,0
DTXSID20755484,CC(=O)O.OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.33435422,-0.70527583,0
DTXSID20756491,CCC[CH2][Sn]([CH2]CCC)([O]C(=O)C(F)(F)C(F)(F)C(F)(F)F)[O]C(=O)C(F)(F)C(F)(F)C(F)(F)F,5.489631,-1.2698773,0
DTXSID20756890,C=COCCC(F)(C(F)(F)F)C(F)(F)F,1.6578944,-2.5164788,0
DTXSID20757140,OCCOC(F)(F)C(F)(F)F,-1.3261104,11.357745,1
DTXSID20758051,CC(=O)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.5947638,-5.9831676,0
DTXSID20758056,CCCCCC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8997365,-1.8586982,0
DTXSID20758652,Cc1ccc2nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)oc2c1,12.307547,6.714811,4
DTXSID20758692,C=CC(=O)OCCN(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.603641,-1.3302524,0
DTXSID20758915,FC(C(Cl)C(F)(Cl)Cl)C(F)(F)C(F)(F)C(F)C(F)(Cl)C(F)(Cl)Cl,2.4235506,8.144224,1
DTXSID20761863,CC(C)(C)C(=O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.716362,1.2111511,0
DTXSID20764177,FC(Oc1ccc(Cl)cc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13.603864,3.3587942,5
DTXSID20766550,O=C(Oc1ncccn1)C(F)(F)C(F)(F)C(F)(F)F,13.029354,4.1476073,5
DTXSID20767567,CCO[Si](OCC)(OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,1.9719083,9.8058405,1
DTXSID20767683,FC(F)(Br)C(F)(F)CCCCC(F)(F)C(F)(F)Br,-0.0054554455,12.049856,1
DTXSID20767880,C=C(C#N)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,4.8183413,-3.1027026,0
DTXSID20768392,CCOC(OCC)[SiH2]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.2263286,10.648676,1
DTXSID20768650,C=CC(=O)OCCOC(F)(F)C(F)(F)CC(F)(F)F,4.8576355,-2.6116211,0
DTXSID20769026,O=C(O)c1c(C(=O)O)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(=O)O)c(C(=O)O)c1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.287051,3.955863,5
DTXSID20769086,O=C(c1ccc(F)cc1)c1ccc(C(F)(F)C(F)(F)F)cc1Cl,10.341174,6.087125,1
DTXSID20771664,C=CCNC(=O)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.466007,4.0015473,5
DTXSID20772777,C[SiH](C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.3498647,12.759179,1
DTXSID20772898,O=C(CCC=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)c1ccccc1,12.233635,3.2469528,5
DTXSID20774317,CC(C)(C)C(N)=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.7846395,1.4619613,0
DTXSID20775566,Fc1c(F)c2c3c(c(F)c(F)c(F)c3c1F)C(F)(F)C2(F)F,10.189376,6.361171,1
DTXSID20775985,CCOC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)Cl,4.7598643,-3.2833412,0
DTXSID20776816,C=CCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.008651,-1.7209117,0
DTXSID20781066,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,3.0424337,15.227615,1
DTXSID20782452,O=C(OC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-0.19266437,-3.7760382,0
DTXSID20784855,O=C(OCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-0.5296757,-2.3388073,0
DTXSID20785504,O=C([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1c(C2CCCCC2)cc([N+](=O)[O-])cc1[N+](=O)[O-],11.354353,3.442856,5
DTXSID20785685,CC(=O)O.OCC(I)CC(F)(C(F)(F)F)C(F)(F)F,0.72665083,-0.27767628,0
DTXSID20786152,CC(C)C(=NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N1CCCC1,2.7477014,3.2715282,0
DTXSID20786773,O=C(OOC(=O)C(F)(Cl)C(F)(F)F)C(F)(Cl)C(F)(F)F,3.3208857,-3.6577544,0
DTXSID20787023,FC(F)(F)C(F)(F)C1=NNC(c2ccc(Cl)cc2)=NN1,12.171529,3.1171205,5
DTXSID20787982,Fc1c(F)c(C(F)(F)C(F)(F)F)c(F)c(F)c1-c1c(F)c(F)c(C(F)(F)C(F)(F)F)c(F)c1F,10.026947,6.4237576,1
DTXSID20790991,C=C(C)c1ccccc1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.625782,4.5267425,5
DTXSID20791261,CCN(CC)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.4278876,0.29256546,0
DTXSID20792415,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1.8967258,-5.996083,0
DTXSID20793427,NC(=O)C1(F)OC(F)(F)C(F)(F)C1(F)F,-1.5281069,0.13223876,0
DTXSID20794797,O=C1OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)CC(CO)(CO)CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)c2ccc1cc2,10.952771,3.9381785,5
DTXSID20795562,OCCN1CCCN=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.6899836,0.37186262,0
DTXSID20795840,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.2091455,8.324295,1
DTXSID20798018,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)CCI,0.32986537,12.767813,1
DTXSID20800382,C=CC(=O)OCCOc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.325994,4.0503335,5
DTXSID20801819,Oc1ccc(CCCCNCC(F)(F)C(F)(F)F)cc1O,14.460777,5.372004,4
DTXSID20806167,CC(C)CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.7130184,-2.2520413,0
DTXSID20806400,N#CCOC(F)(C(F)(F)F)C(F)(F)F,-0.85248524,11.692724,1
DTXSID20812687,CC(=O)O.OC1=C(F)C(F)(F)C1(F)F,3.5624278,-4.163437,0
DTXSID20816403,O=C(Nc1ccccc1C(F)(F)C(F)(F)c1ccccc1)Nc1ccccc1C(F)(F)C(F)(F)c1ccccc1,9.4349785,6.471474,1
DTXSID20816408,CC(=O)c1ccccc1C(F)(F)C(F)(F)c1ccccc1,10.48572,5.860877,1
DTXSID20817374,OCC1(F)OC(F)(F)C(F)(F)OC1(F)F,-1.5065135,16.08465,2
DTXSID20818942,CCOC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.200246,-2.653563,0
DTXSID20821436,FC(F)C(F)(F)C(F)(F)C(F)(F)COCc1ccccc1,14.506778,5.524962,4
DTXSID20823157,FC1(F)OC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C1(F)F,-1.5420965,17.80833,2
DTXSID20824806,N#Cc1ccc(OC(=O)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,10.246314,6.32522,1
DTXSID20825530,O=S(=O)(O)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.3619334,3.16818,0
DTXSID20827670,CCCCCCCCc1ccsc1-c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cs1,10.228201,5.4077473,1
DTXSID20827958,OCC(F)(F)C(F)(F)F.OCC(F)(F)C(F)(F)F.OCC(F)(F)C(F)(F)F.OP(O)O,2.185079,10.622608,1
DTXSID20829831,O=c1cc(C(F)(F)C(F)(F)C(F)(F)F)[nH]c(=S)[nH]1,13.291547,7.298892,4
DTXSID20830982,O=C(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,2.9703789,-5.3668466,0
