DTXSID,SMILES,risk_score,seed_label
DTXSID80895537,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.024123596154626597,-1
DTXSID10538788,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.024123596154626593,-1
DTXSID70380841,FC(CC(F)(F)F)C(F)(F)F,0.024023921815538966,-1
DTXSID70895425,CCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.023956135045573413,-1
DTXSID30465522,CON(C)C(=O)C(F)(Br)C(F)(F)F,0.023955109403042022,-1
DTXSID10456372,O=c1[nH]cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(=O)[nH]1,0.023903749713270434,-1
DTXSID50538787,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)([c]1ccccc1)[c]1ccccc1,0.0238871311348186,-1
DTXSID80627456,FC(F)(F)C(F)(F)C1=NCCO1,0.023528830255465233,-1
DTXSID4059914,OCC(F)(F)C(F)(F)C(F)(F)F,0.02348325792984989,-1
DTXSID40896242,COc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c([N+](=O)[O-])c1,0.0234515084342708,-1
DTXSID60797888,O=P(O)(O)O.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.02344445543759782,-1
DTXSID20433679,FC1CC(F)(F)C1(F)F,0.023440699704975254,-1
DTXSID50508405,F[C-](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Br-].[Mg+2],0.02340953213158415,-1
DTXSID30378880,O=S(=O)(OCC(F)F)C(F)(F)F,0.023407686758130077,-1
DTXSID10696418,C=Cc1ccc(COC(F)(C(F)F)C(F)(F)F)cc1,0.023397643021087038,-1
DTXSID20552874,Nc1cc(Cl)c(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c(Cl)c1,0.023321103323471794,-1
DTXSID40895619,CCO[Si](OCC)(OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.02308491979408933,-1
DTXSID00895690,CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.023079416143187058,-1
DTXSID90896171,O=C(Nc1ccc([N+](=O)[O-])cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.023022396801225333,-1
DTXSID10190840,NCC(F)(F)C(F)(F)C(F)(F)F,0.02297348610402606,-1
DTXSID90547050,OC(C#Cc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.022955335774444963,-1
DTXSID10613403,Cc1ccc(C(F)(F)C(O)(F)C(F)(F)F)cc1C,0.022946499804452927,-1
DTXSID00909827,O=[N+]([O-])c1ccc(N=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,0.022899415671501704,-1
DTXSID20190836,FC1(F)CCC1(F)F,0.02280450207555437,-1
DTXSID90623282,COC(F)(F)C(F)OC(F)(F)F,0.022738786240946923,-1
DTXSID60896360,FC(F)(F)C(F)(c1cccnc1Cl)C(F)(F)F,0.02267878548477685,-1
DTXSID4059912,FC(F)(F)C(F)(F)C(F)(F)CI,0.022643271294240475,-1
DTXSID60895939,FC(F)(F)C(F)(F)C(F)(F)c1nc(Cl)cc(Cl)n1,0.02253289048707946,-1
DTXSID30896352,FC(F)(F)C(F)(c1ccc(Cl)nc1)C(F)(F)F,0.02229940990895508,-1
DTXSID30895587,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.022276560545404635,-1
DTXSID20379346,FC(C(F)(F)F)C(F)(F)OCC(F)(F)F,0.022062834448839753,-1
DTXSID70895526,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.021959100956079235,-1
DTXSID40896202,N=C(NOC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,0.02192583356756149,-1
DTXSID80897016,OC(CCl)(c1ccc(F)cc1F)C(F)(F)C(F)(F)C(F)(F)F,0.021907901065721855,-1
DTXSID20731440,FCOC(F)(F)C(F)(F)C(F)(F)F,0.021790130385043554,-1
DTXSID10850336,OC(C=Cc1ccccc1)C(F)(F)C(F)(F)F,0.02171628049812805,-1
DTXSID90895604,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.021605817994263494,-1
DTXSID10895520,N=C(NN)C(F)(F)C(F)(F)C(F)(F)F,0.021594682826623048,-1
DTXSID30289321,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.02159468282662304,-1
DTXSID60632386,COC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,0.02154934965901346,-1
DTXSID10379916,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,0.021433897579647313,-1
DTXSID50379576,COC(=O)C(F)(C(F)(F)F)C(F)(F)F,0.021151591784431246,-1
DTXSID50896359,N#Cc1ccc(N)cc1C(F)(C(F)(F)F)C(F)(F)F,0.02104627525618408,-1
DTXSID70980502,COC(=O)C(F)(Br)C(F)(F)C(F)(F)F,0.021039743831160643,-1
DTXSID10165114,O=C(Cn1ccnc1[N+](=O)[O-])NCC(F)(F)C(F)(F)F,0.02103819710665342,0
DTXSID50554563,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)Cc1ccccc1,0.020971473779706682,-1
DTXSID40526456,O=C(NO)C(F)(F)C(F)(F)C(F)(F)F,0.02069456872822614,-1
DTXSID20895591,CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.02069456872822614,-1
DTXSID80895476,N=C(NO)C(F)(F)C(F)(F)C(F)(F)F,0.02069456872822614,-1
DTXSID30379276,COC(F)(C(F)(F)F)C(F)(F)F,0.020414751397501256,-1
DTXSID10895227,CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.020360656999277107,-1
DTXSID40760479,N#CC(F)(F)OC(F)(F)C(F)(F)I,0.020337048702673045,-1
DTXSID90794209,NC(=S)NCc1ccccc1.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.02022271814097727,-1
DTXSID7074909,COC(F)(F)C(F)(F)C(F)(F)F,0.020062209339141154,-1
DTXSID10192889,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.020048777924499616,-1
DTXSID10380022,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.020048777924499616,-1
DTXSID10301858,O=C1NC(=O)C(F)(F)C1(F)F,0.01992679451367267,-1
DTXSID30623544,CC1(F)OC(=O)OC1(F)F,0.019906255938040983,-1
DTXSID30881061,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.OCC[NH2+]CCO,0.01981471686708363,-1
DTXSID80798938,OCCOCCOCCOCCOC(F)(F)C(F)(F)F,0.019798987577250356,-1
DTXSID10896173,CC(=O)Oc1cc(Cl)ccc1CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01940891064660208,-1
DTXSID80896165,CC(=O)Oc1ccc(Cl)cc1CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01940891064660208,-1
DTXSID60234364,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.01934660380862056,-1
DTXSID10193639,O=S(=O)(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01930813166799495,-1
DTXSID20195169,CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.019302531244604248,-1
DTXSID30895542,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.019263073562579905,-1
DTXSID90508348,O=NC(F)(F)C(F)(F)[N+](=O)[O-],0.019215665274771962,-1
DTXSID40881057,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.OCC[NH2+]CCO,0.01920404626158994,-1
DTXSID70882951,COCCOCCC(O)CSCCC(F)(F)F,0.019187313938299397,-1
DTXSID10904580,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.019039438589498765,-1
DTXSID90897002,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Zn+2],0.019022392047903416,-1
DTXSID20617538,FC(F)C(F)(F)C(F)(F)[C](F)(F)[Hg][C](F)(F)C(F)(F)C(F)(F)C(F)F,0.018907613025336268,-1
DTXSID80789801,FC(F)C(F)(F)OC(Cl)C(F)(F)C(F)(F)F,0.018840935899373204,-1
DTXSID60379941,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.01882368021510253,-1
DTXSID30881384,CCCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01873118031600791,-1
DTXSID20379422,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1COCC1CI,0.018721817796571776,-1
DTXSID00786953,O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.018504393974807985,-1
DTXSID40895553,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,0.01847074931097921,-1
DTXSID60881054,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.018448514674708583,-1
DTXSID0072352,C1CC[NH2+]CC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.018258730220601538,-1
DTXSID60452864,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,0.018190516762082474,-1
DTXSID70454874,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1cccc(P(c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c2cccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,0.018190516762082474,-1
DTXSID30881389,CCCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.018183519158680862,-1
DTXSID90456335,Cc1nc(F)c(C(F)(F)F)c(C(F)(F)C(F)(F)F)n1,0.01817292898787842,-1
DTXSID50411804,Nc1nc(F)c(C(F)(F)F)c(C(F)(F)C(F)(F)F)n1,0.01817292898787842,-1
DTXSID90781452,OP(O)O.Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.018100425590170954,-1
DTXSID60896148,FC(F)(F)C(F)(F)C(F)(F)C(Cc1ccc(P(c2ccc(CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1)(C(F)(F)F)C(F)(F)F,0.018100425590170954,-1
DTXSID60681091,FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)cc2)cc1,0.018100425590170954,-1
DTXSID40474908,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,0.018100425590170954,-1
DTXSID80336475,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01807878175956573,-1
DTXSID50379930,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.018075633670194526,-1
DTXSID50574564,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)Cl,0.01796986400081015,-1
DTXSID40461050,NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)Cl,0.017969864000810146,-1
DTXSID80773922,CCCCCCCCCCCCCCCCCCOCC(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.017944629965178486,-1
DTXSID00380213,O=C(F)C(F)(F)C(F)(F)C(=O)F,0.017885547975937163,-1
DTXSID80895698,FC(F)(F)C(F)(F)C(F)(F)c1cc(Cl)ccn1,0.017872923520833466,-1
DTXSID90825522,OCC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)CO,0.017813737363191886,-1
DTXSID60813815,CCCC(=O)OC(F)(F)C(F)(F)F,0.01777579744013421,-1
DTXSID90881380,CCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.017629346179772153,-1
DTXSID70631426,FC(F)(F)SSC(F)(F)C(F)(F)F,0.01738745231361987,-1
DTXSID00881391,CCCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.017226491834539764,-1
DTXSID00895716,Nc1ccc(C(F)(F)C(F)(F)C(F)(F)F)nc1,0.0172067356170711,-1
DTXSID80895153,CCCC(F)(F)C(F)(F)C(F)(F)F,0.01711527444233771,-1
DTXSID20577749,FC1(F)Sc2ccc(Br)cc2C1(F)F,0.017040362257141735,-1
DTXSID20750732,COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.01692938027649405,-1
DTXSID90895705,CCOC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,0.016836915850272628,-1
DTXSID50896339,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1Br,0.016578845303048213,-1
DTXSID70775359,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1.[Br-],0.01646806658095863,-1
DTXSID10896350,FC(F)(F)C(F)(c1cncc(Br)c1)C(F)(F)F,0.01619589208096465,-1
DTXSID50895665,C[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.015868380031326797,-1
DTXSID40895371,CCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.015867925631904374,-1
DTXSID00881114,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.015469371436856389,-1
DTXSID00796638,NCC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.015444388258274471,-1
DTXSID10896193,Cc1ccc(C=NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.015431207018403637,-1
DTXSID20895596,FC(F)(F)C(F)(F)C(F)(F)c1ccc[nH]1,0.015137270889416268,-1
DTXSID40896101,N=C(NC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,0.01503221309296183,0
DTXSID50382161,O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,0.015032213092961827,-1
DTXSID80756538,CC(O)C(F)=CC(F)(F)C(F)(F)F,0.015024139512676052,-1
DTXSID40758533,[N-]=[N+]=NC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.014959481325864932,-1
DTXSID20896381,O=c1[nH]cc(C(F)(C(F)(F)F)C(F)(F)F)c(=O)[nH]1,0.014905022888842679,-1
DTXSID80896024,O=c1[nH]c(=S)[nH]cc1C(F)(F)C(F)(F)C(F)(F)F,0.014905022888842679,-1
DTXSID80344217,O=c1[nH]cc(C(F)(F)C(F)(F)C(F)(F)F)c(=O)[nH]1,0.014905022888842679,-1
DTXSID20829831,O=c1cc(C(F)(F)C(F)(F)C(F)(F)F)[nH]c(=S)[nH]1,0.01488769749393468,-1
DTXSID00621037,CCCC[P+](CCCC)(CCCC)CCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.014869440501472491,-1
DTXSID70631466,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(Oc2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,0.014643112658717834,-1
DTXSID90335696,CCCOC(=O)C(F)(F)C(F)(F)F,0.014520164352384604,-1
DTXSID8059928,O=C(O)C(F)(F)C(F)(F)C(=O)O,0.014498471284455394,-1
DTXSID20896285,O=c1c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1=O,0.014462508731935875,-1
DTXSID00813814,O=C(OCCF)C(F)(F)C(F)(F)F,0.014457535685411287,-1
DTXSID80881192,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.OCC[NH2+]CCO,0.01440365509844874,-1
DTXSID60475159,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,0.014389146482105042,-1
DTXSID30380044,OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0.014386928076594484,-1
DTXSID30433024,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.014364555642316488,-1
DTXSID0071332,CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.014299975340980296,-1
DTXSID50505595,CCCNC(=O)C(F)(F)C(F)(F)F,0.014268757886726135,-1
DTXSID80229474,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.014049673252247293,-1
DTXSID60873414,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.014049673252247291,-1
DTXSID00696689,O=C(O)C(F)=C(F)C(F)(F)C(F)(F)F,0.013975810424810914,-1
DTXSID10895424,CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01394951458216064,-1
DTXSID70895364,CCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.013949514582160639,-1
DTXSID80848129,N#CC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.013836015298708457,-1
DTXSID10605888,O=C(Nc1ncc(Cl)cc1[N+](=O)[O-])C(F)(F)C(F)(F)F,0.013802033718480721,-1
DTXSID10746260,C1=CCCC=CCC1.C[C@@H]1CC[C@@H](C)P1C1=C(P2[C@H](C)CC[C@H]2C)C(F)(F)C1(F)F.F[B-](F)(F)F.[Rh],0.013749871874429692,-1
DTXSID20379548,COC(=O)C(F)(OC)C(F)(F)F,0.013698722309366087,-1
DTXSID90881305,O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.01365530874345149,-1
DTXSID60895499,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.013654069629934828,-1
DTXSID60183949,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0.013654069629934828,-1
DTXSID6061074,COC(=O)C(F)(F)C(F)(F)OC,0.013581909584902121,-1
